Concentration,Survival_A,Survival_B,SAM,EA,CA,LC_SAM_Concentration,LC_SAM_Survival,Stress_A,Stress_B
0.01,99.99237879790918,95.69685713219681,94.11969090543111,95.792698888397,95.79462115943689,1.1137511328236778,86.22,0.02357447784216074,0.1857534379020447
0.011233240329780276,99.99147767444977,95.68688187310528,94.05295623055278,95.79183561212288,95.79395786417979,38.89455128692681,47.9,0.024423370516027606,
0.012618568830660204,99.99047000915722,95.67594256450916,93.98332467585182,95.79087026877261,95.79321278047041,,,0.02530325100595689,
0.014174741629268055,99.98934320688657,95.6639461763023,93.91065341154169,95.78979079219734,95.79237582491383,,,0.02621528189705656,
0.015922827933410922,99.98808318390574,95.65079072934428,93.83479144844596,95.7885836901817,95.7914356713976,,,0.02716067174816143,
0.01788649529057435,99.98667419205992,95.63636444035339,93.75557910474215,95.78723387599341,95.79037959804631,,,0.028140677084581532,
0.02009233002565047,99.98509862218944,95.62054478625926,93.67284743417437,95.78572448005748,95.78919331535702,,,0.029156604490172575,
0.022570197196339202,99.98333678435975,95.60319748066651,93.58641761282426,95.78403663941664,95.78786077320859,,,0.030209812804000688,
0.025353644939701114,99.98136666217594,95.58417535446303,93.4961002812604,95.78214926236456,95.78636394415952,,,0.03130171542776498,
0.02848035868435802,99.97916363813557,95.56331713193993,93.40169483867223,95.78003876533387,95.78468258013072,,,0.032433782750186324,
0.03199267137797385,99.9767001866171,95.54044609308623,93.3029886852783,95.77767877877918,95.78279393922168,,,0.03360754469565705,
0.03593813663804628,99.97394553070515,95.51536861197253,93.19975640907688,95.77503981841554,95.78067247901214,,,0.034824593404208674,
0.040370172585965536,99.97086525861074,95.48787256034765,93.09175891265579,95.77208891774909,95.7782895122616,,,0.036086586050983985,
0.04534878508128582,99.96742089495427,95.45772556474647,92.97874247557117,95.76878921736619,95.77561282042834,,,0.037395247812627735,
0.0509413801481638,99.96356942162511,95.42467310453956,92.86043774726697,95.76509950591685,95.77260621987729,,,0.03875237499093709,
0.05722367659350217,99.95926274232797,95.38843643746002,92.73655866543618,95.76097370715019,95.7692290750341,,,0.04015983830138236,
0.06428073117284319,99.9544470842381,95.34871033822961,92.6068012940552,95.75636030670009,95.7654357520579,,,0.04161958633816392,
0.07220809018385464,99.94906232943887,95.3051606349712,92.47084257519376,95.75120171160243,95.76117500584132,,,0.04313364922509937,
0.08111308307896872,99.94304126796911,95.25742152716322,92.32833898809895,95.74543353471441,95.75638929229801,,,0.044704142464564486,
