Concentration,Survival_A,Survival_B,SAM,EA,CA,LC_SAM_Concentration,LC_SAM_Survival,Stress_A,Stress_B
0.01,99.99237879790918,97.89646419720556,96.75797508678257,97.8925388431531,97.89431849843629,2.167602397946206,88.11000000000001,0.02357447784216074,0.14610423420890478
0.011233240329780276,99.99147767444977,97.89601783069948,96.71110044647722,97.89165664328634,97.89361790392262,52.34498891096095,48.95,0.024423370516027606,
0.012618568830660204,99.99047000915722,97.89551511559924,96.66208239439423,97.89067013896494,97.89283092788949,,,0.02530325100595689,
0.014174741629268055,99.98934320688657,97.89494893896912,96.61080773969852,97.88956699954197,97.89194692228952,,,0.02621528189705656,
0.015922827933410922,99.98808318390574,97.89431129011363,96.5571563243963,97.88833343704373,97.89095392718728,,,0.02716067174816143,
0.01788649529057435,99.98667419205992,97.89359314729731,96.50100053443624,97.88695403402667,97.88983850930461,,,0.028140677084581532,
0.02009233002565047,99.98509862218944,97.89278435017823,96.44220477303907,97.88541155112347,97.8885855807407,,,0.029156604490172575,
0.022570197196339202,99.98333678435975,97.89187345615692,96.38062489318116,97.8836867118882,97.88717819544425,,,0.030209812804000688,
0.025353644939701114,99.98136666217594,97.89084757861426,96.3161075858687,97.88175796227026,97.88559732072444,,,0.03130171542776498,
0.02848035868435802,99.97916363813557,97.88969220475936,96.24848972057552,97.87960120173474,97.88382158075532,,,0.032433782750186324,
0.03199267137797385,99.9767001866171,97.88839099052117,96.1775976338751,97.87718948269814,97.88182696866573,,,0.03360754469565705,
0.03593813663804628,99.97394553070515,97.88692552959697,96.10324636200583,97.87449267456036,97.8795865233971,,,0.034824593404208674,
0.040370172585965536,99.97086525861074,97.88527509340747,96.02523881271522,97.87147708817993,97.87706996705418,,,0.036086586050983985,
0.04534878508128582,99.96742089495427,97.88341633830485,95.94336487142257,97.86810505616025,97.87424329796461,,,0.037395247812627735,
0.0509413801481638,99.96356942162511,97.88132297591874,95.85740043618179,97.86433446377099,97.87106833409818,,,0.03875237499093709,
0.05722367659350217,99.95926274232797,97.87896540201668,95.76710637568631,97.86011822473908,97.86750220086118,,,0.04015983830138236,
0.06428073117284319,99.9544470842381,97.87631027867465,95.67222740387041,97.85540369546911,97.86349675658245,,,0.04161958633816392,
0.07220809018385464,99.94906232943887,97.87332006390844,95.57249086434284,97.85013202052066,97.85899794822505,,,0.04313364922509937,
0.08111308307896872,99.94304126796911,97.86995248219017,95.46760541720612,97.84423740134177,97.85394508899287,,,0.044704142464564486,
0.09111627561154892,99.93630876337915,97.86615992845661,95.3572596203468,97.83764627934819,97.84827004854128,,,0.046333270995776034,
0.10235310218990264,99.92878082065732,97.86188879730476,95.24112039661765,97.83027642342353,97.84189634544227,,,0.048023333475356526,
0.11497569953977356,99.92036354524217,97.85707872804412,95.11883137771305,97.8220359107921,97.83473813038115,,,0.04977672679359083,
0.1291549665014884,99.91095198056665,97.8516617551289,94.99001111488683,97.81282198897476,97.82669904727214,,,0.05159595084037016,
0.14508287784959395,99.90042881017722,97.84556135220838,94.85425114595957,97.8025198051635,97.81767095806302,,,0.053483613535763024,
0.16297508346206444,99.88866290892122,97.83869135659963,94.71111390736422,97.79100098783388,97.80753251543966,,,0.05544243614077476,
0.18307382802953678,99.87550772598753,97.83095475938313,94.56013047922919,97.7781220637418,97.79614756594155,,,0.05747525886499882,
0.20565123083486514,99.86079948071038,97.82224234453165,94.40079815081732,97.76372269161547,97.78336336413957,,,0.059585046788016516,
0.23101297000831592,99.84435514998275,97.81243115849,94.23257779288427,97.74762369183311,97.76900857651059,,,0.0617748961126954,
0.25950242113997357,99.82597022387218,97.80138278940561,94.0548910228598,97.72962484917088,97.75289105145096,,,0.06404804076887192,
0.2915053062825176,99.80541620356996,97.78894143274164,93.86711714811163,97.709502463295,97.73479532951225,,,0.06640785938664359,
0.32745491628777285,99.7824378131271,97.77493171727542,93.66858987198846,97.68700661905144,97.71447986539894,,,0.06885788265910228,
0.36783797718286326,99.75674989353492,97.75915626245906,93.45859374692736,97.6618581457707,97.69167393055235,,,0.07140180111438928,
0.41320124001153363,99.72803394457989,97.74139293478241,93.23636035858934,97.63374523174372,97.66607416224765,,,0.07404347331770227,
0.464158883361278,99.69593427656118,97.72139176711013,93.00106422497842,97.6023196567534,97.637340722071,,,0.07678693452324849,
0.5214008287999684,99.66005373039381,97.69887150093678,92.75181839469013,97.56719260205556,97.60509302341572,,,0.07963640579634836,
0.5857020818056667,99.61994892086942,97.6735157071147,92.48766972907129,97.52792999353117,97.56890498427926,,,0.08259630362488438,
0.6579332246575679,99.57512495392642,97.64496843583382,92.20759385416358,97.48404732989397,97.52829975815638,,,0.08567125003823517,
0.739072203352578,99.52502956474795,97.61282934148163,91.91048977000577,97.43500394388826,97.48274389227215,,,0.08886608325026622,
0.8302175681319743,99.46904661943086,97.57664822248617,91.59517410738913,97.38019664042282,97.43164085880862,,,0.09218586884025905,
0.9326033468832199,99.40648891894067,97.53591891037442,91.26037502560793,97.31895265164292,97.3743239012402,,,0.09563591148267801,
1.0476157527896652,99.33659024023169,97.49007243611436,90.90472574945451,97.25052184518682,97.31004813449483,,,0.0992217672321294,
1.1768119524349978,99.25849654593378,97.43846939541835,90.5267577498916,97.17406811846918,97.23798183454211,,,0.10294925636436093,
1.3219411484660286,99.17125629112965,97.38039142819613,90.12489358087447,97.08865990901595,97.15719685035945,,,0.10682447676698967,
1.484968262254465,99.07380975376648,97.31503172091321,89.69743939509476,96.99325974893739,97.06665806930512,,,0.11085381786465563,
