Concentration,Survival_A,Survival_B,SAM,EA,CA,LC_SAM_Concentration,LC_SAM_Survival,Stress_A,Stress_B
0.1,95.94861813527082,89.98667260058745,87.75197464381628,89.98926295142965,89.94808100468452,1.7855709771128505,80.9991,0.026341146891323625,0.21348134133368543
0.11097456389396479,95.94711696055776,89.98450405565347,87.64440461440168,89.98785501446699,89.94249027167324,31.90984902984992,44.9995,0.027493543429178494,
0.12315353831455675,95.94539875622674,89.98195412094378,87.53122830218122,89.98624352756542,89.93628538381864,,,0.02869713365664733,
0.13666910206456614,95.94343215616804,89.97895575245346,87.41211536877931,89.9843990727599,89.92939880393884,,,0.029954261685285633,
0.15166793999394992,95.94118126437141,89.97543013299311,87.28671303673387,89.98228798353632,89.92175555198449,,,0.03126738514340221,
0.16831283497524616,95.93860500173152,89.97128460951475,87.15464435953345,89.97987173220682,89.91327238127376,,,0.03263908119017871,
0.186784434591348,95.93565635897998,89.96641027087024,87.01550634704277,89.97710622924207,89.90385686279639,,,0.03407205288489014,
0.20728321170955638,95.93228154235025,89.96067910401732,86.86886793408655,89.97394102199877,89.89340636717432,,,0.035569135933516204,
0.23003164022008396,95.92841899670229,89.95394065627002,86.71426777912225,89.970318378518,89.88180693265848,,,0.03713330583549819,
0.2552766095523723,95.92399828869725,89.94601811912459,86.55121187891525,89.96617224006569,89.86893200619055,,,0.03876768545541341,
0.28329210417404443,95.91893883019266,89.93670373525792,86.37917098428596,89.96142702381755,89.85464104304748,,,0.040475553044399114,
0.3143821771531822,95.91314841928657,89.92575341426311,86.19757780103679,89.95599625451882,89.83877794889455,,,0.04226035073740242,
0.34888425005609575,95.90652157334009,89.91288042431617,86.00582395930346,89.94978100104247,89.82116934618239,,,0.044125693552755765,
0.3871727749944818,95.89893762481152,89.89774800603278,85.8032567337655,89.94266809049086,89.80162264471055,,,0.04607537892090292,
0.4296632985662877,95.8902585467999,89.87996073107001,85.58917549646715,89.93452806879442,89.77992389382072,,,0.04811339676896659,
0.4768169717963617,95.88032647077725,89.85905440140917,85.36282788349149,89.92521287261728,89.75583539105546,,,0.05024394018722779,
0.5291455550234214,95.86896085404528,89.8344842556766,85.12340565645911,89.91455317274274,89.72909301919395,,,0.05247141670245226,
0.5872169720515416,95.85595524894106,89.8056112164301,84.8700402399407,89.9023553439432,89.69940328033547,,,0.05480046018065036,
0.6516614738455433,95.84107361970024,89.77168587742366,84.60179791643138,89.88839801060246,89.66643999211894,,,0.05723594337873931,
0.723178478665075,95.82404614613561,89.73182989318674,84.31767466171092,89.8724281110272,89.62984060722918,,,0.0597829911601851,
0.8025441628735762,95.80456444588962,89.68501439608757,84.01659060548243,89.85415641644474,89.58920211303771,,,0.06244699438298881,
0.8906198848054216,95.78227613897161,89.63003503041313,83.69738410523617,89.83325243313608,89.54407646356331,,,0.06523362446027675,
0.988361533115748,95.75677866962964,89.56548316198612,83.35880542577294,89.80933860803049,89.49396549093994,,,0.06814884858246596,
1.0968299010709062,95.72761229140758,89.48971280000262,82.99951002305035,89.78198374945957,89.43831523829807,,,0.07119894557547035,
1.2172021993720432,95.69425211162934,89.40080276163755,82.61805143943994,89.75069556575755,89.37650965049372,,,0.0743905223510456,
1.3507848324608727,95.65609908174943,89.2965136286797,82.21287382873035,89.7149122151999,89.30786355360237,,,0.07773053088171644,
1.4990275769692767,95.61246981032525,89.17423910158203,81.78230414391183,89.67399275169043,89.23161484875742,,,0.0812262856032434,
1.6635393161919219,95.5625850662622,89.03095146674633,81.32454403980957,89.62720634206829,89.14691584106902,,,0.08488548111062394,
1.846105501348629,95.50555683210216,88.86314107986757,80.8376615670018,89.57372012351486,89.05282362047039,,,0.08871620996770208,
2.0487075291441337,95.44037376134955,88.6667500603828,80.31958276432474,89.5125855641232,88.94828940901651,,,0.09272698039403994,
2.2735442459305237,95.36588489135757,88.437100825325,79.76808329609969,89.44272318737471,88.83214678925104,,,0.09692673352326525,
2.5230558118577298,95.28078146570836,88.16882070841208,79.18078032857613,89.36290552352865,88.70309873187142,,,0.1013248598428206,
2.7999501840104477,95.18357672940006,87.85576476174307,78.5551248999006,89.27173815972733,88.55970334950926,,,0.1059312143227127,
3.107232505953858,95.0725835791782,87.49093997629663,77.88839511120162,89.16763877846225,88.40035831887263,,,0.11075612961803251,
3.4482377226538086,94.94588998344338,87.06643563403314,77.17769055542614,89.04881410414782,88.22328393811749,,,0.11581042658309562,
3.8266667747422467,94.80133213561916,86.57336635522995,76.41992850763995,88.91323472392989,88.02650482305778,,,0.12110542116114306,
4.246626764945457,94.63646537697572,86.00183663376339,75.6118425278873,88.75860781648869,87.80783029824569,,,0.12665292650917614,
4.7126755326026055,94.44853302609656,85.340938204767,74.74998427728211,88.58234791750293,87.56483361131075,,,0.13246524897998294,
5.229871120043323,94.23443339005267,84.57879431082789,73.8307295209675,88.38154597975542,87.29483019617679,,,0.13855517631070025,
5.803826667684491,93.9906854156644,83.70266752899138,72.85028948785649,88.1529371577901,86.99485533844926,,,0.14493595605871357,
6.440771333624491,93.71339367768668,82.69914980373436,71.80472897453161,87.89286797067626,86.66164176039422,,,0.15162126198297063,
7.147617898897278,93.39821370452455,81.55445398306617,70.68999281408558,87.59726378133895,86.29159784962492,,,0.15862514569709185,
7.9320377921082255,93.04031902098225,80.2548245249153,69.50194257034406,87.26159788627832,85.88078751050675,,,0.16596197052989597,
8.802544347696575,92.63437174959036,78.78708001136026,68.23640554787139,86.88086394284416,85.42491292463478,,,0.17364632413622527,
