,right_borders,probs
903,0.18079999,6.5382795e-07
904,0.181,6.541809e-07
905,0.1812,6.2505654e-07
906,0.1814,7.9559277e-07
907,0.18159999,5.926112e-07
908,0.1818,6.1978795e-07
909,0.182,6.115475e-07
910,0.1822,6.104869e-07
911,0.18239999,6.100609e-07
912,0.18259999,6.143984e-07
913,0.1828,5.8655667e-07
914,0.183,6.3949386e-07
915,0.1832,5.8267517e-07
916,0.18339999,6.232845e-07
917,0.1836,5.976613e-07
918,0.1838,5.708235e-07
919,0.184,5.4514715e-07
920,0.18419999,5.6612424e-07
921,0.18439999,5.86106e-07
922,0.1846,5.397608e-07
923,0.1848,5.3530346e-07
924,0.185,5.3398037e-07
925,0.18519999,5.206233e-07
926,0.1854,5.174296e-07
927,0.1856,5.2638103e-07
928,0.1858,1.2871283e-07
929,0.18599999,5.7296943e-06
930,0.1862,3.1071309e-06
931,0.1864,7.788891e-06
932,0.1866,4.3764826e-06
933,0.18679999,0.0001074704
934,0.18699999,0.00030328284
935,0.1872,0.0025975406
936,0.1874,0.0011874591
937,0.1876,0.0010594162
938,0.18779999,0.0015884332
939,0.188,0.0005040684
940,0.1882,0.00027085457
941,0.1884,0.00019111615
942,0.18859999,0.00012888253
943,0.18879999,9.3476425e-05
944,0.189,6.7271154e-05
945,0.1892,3.6371053e-05
946,0.1894,1.2785163e-05
947,0.18959999,1.0247423e-05
948,0.1898,9.493627e-06
949,0.19,8.657993e-06
950,0.1902,7.950554e-06
951,0.19039999,9.274114e-06
952,0.1906,3.6985075e-06
953,0.1908,4.0469826e-05
954,0.191,9.835645e-05
955,0.19119999,7.4551695e-05
956,0.19139999,5.810238e-05
957,0.1916,5.3659816e-05
958,0.1918,2.9549528e-05
959,0.192,1.798405e-05
960,0.19219999,1.0147824e-05
961,0.1924,1.49793705e-05
962,0.1926,8.368559e-06
963,0.1928,7.647052e-06
964,0.19299999,9.498703e-06
965,0.19319999,6.4509513e-06
966,0.1934,5.9548997e-06
967,0.1936,5.67733e-06
968,0.1938,5.401519e-06
969,0.19399999,4.875698e-06
970,0.1942,5.5787827e-06
971,0.1944,4.53148e-06
972,0.1946,3.5978753e-06
973,0.19479999,3.4820557e-06
974,0.195,3.3838448e-06
975,0.1952,3.4006255e-06
976,0.1954,2.982203e-06
977,0.19559999,2.7818323e-06
978,0.19579999,3.2198254e-06
979,0.196,2.514979e-06
980,0.1962,2.45453e-06
981,0.1964,2.3752036e-06
982,0.19659999,2.3068228e-06
983,0.1968,2.2579286e-06
984,0.197,2.3882412e-06
985,0.1972,1.8085802e-06
986,0.19739999,1.9925046e-06
987,0.19759999,2.1391588e-06
988,0.1978,1.8922295e-06
989,0.198,1.8581133e-06
990,0.1982,1.836434e-06
991,0.19839999,2.1805781e-06
992,0.1986,1.4344604e-06
993,0.1988,1.5237224e-06
994,0.199,1.2216453e-06
995,0.19919999,2.423975e-06
996,0.1994,1.473469e-06
997,0.1996,1.4566705e-06
998,0.1998,2.9322687e-06
999,0.19999999,1.9450625e-05
1000,0.20019999,8.0963124e-05
1001,0.2004,0.012066674
1002,0.2006,0.0042860997
1003,0.2008,0.00032353547
1004,0.20099999,0.0016371387
1005,0.2012,0.0019416303
1006,0.2014,0.0003975943
1007,0.2016,2.5232507e-06
1008,0.20179999,2.7034073e-06
1009,0.20199999,2.870173e-06
1010,0.2022,2.922088e-06
1011,0.2024,3.1679424e-06
1012,0.2026,2.960271e-06
1013,0.20279999,2.5360707e-06
1014,0.203,2.5048323e-06
1015,0.2032,2.6039531e-06
1016,0.2034,2.6868854e-06
1017,0.20359999,2.9120897e-06
1018,0.2038,3.8893363e-06
1019,0.204,4.0664386e-06
1020,0.2042,3.8631238e-06
1021,0.20439999,1.5676306e-06
1022,0.20459999,1.2024491e-05
1023,0.2048,3.2556645e-06
1024,0.205,2.6986777e-06
1025,0.2052,2.8337113e-06
1026,0.20539999,2.9727812e-06
1027,0.2056,3.178616e-06
1028,0.2058,2.8731304e-06
1029,0.206,3.2109053e-06
1030,0.20619999,2.0594289e-06
1031,0.20639999,5.9804024e-06
1032,0.2066,4.109549e-06
1033,0.2068,4.4039475e-06
1034,0.20699999,3.9485585e-06
1035,0.20719999,2.6132473e-06
1036,0.2074,3.0253664e-06
1037,0.2076,2.8983804e-06
1038,0.2078,3.6713952e-06
1039,0.20799999,1.5512478e-06
1040,0.2082,6.7966116e-06
1041,0.2084,3.148849e-06
1042,0.2086,3.2695107e-06
1043,0.20879999,3.279585e-06
1044,0.20899999,3.5449e-06
1045,0.2092,3.399487e-06
1046,0.2094,3.0108424e-06
1047,0.2096,3.073021e-06
1048,0.20979999,3.185374e-06
1049,0.21,3.3131087e-06
1050,0.2102,3.0682766e-06
1051,0.2104,3.022056e-06
1052,0.21059999,3.107931e-06
1053,0.21079999,2.8509944e-06
1054,0.211,4.0226982e-06
1055,0.2112,3.5045298e-06
1056,0.21139999,3.3660974e-06
1057,0.21159999,2.455298e-06
1058,0.2118,1.7273252e-06
1059,0.212,4.0797777e-06
1060,0.2122,2.7951578e-06
1061,0.21239999,2.847033e-06
1062,0.2126,2.9170626e-06
1063,0.2128,2.9900682e-06
1064,0.213,3.301747e-06
1065,0.21319999,2.796878e-06
1066,0.21339999,3.1485395e-06
1067,0.2136,3.2107032e-06
1068,0.2138,2.4120577e-06
1069,0.214,2.2380616e-06
1070,0.21419999,2.7032115e-06
1071,0.2144,2.2972922e-06
1072,0.2146,2.3979337e-06
1073,0.2148,2.231144e-06
1074,0.21499999,3.0408187e-06
1075,0.21519999,3.0909148e-06
1076,0.2154,3.1315992e-06
1077,0.2156,3.2704709e-06
1078,0.21579999,3.3788467e-06
1079,0.21599999,2.985361e-06
1080,0.2162,2.3532295e-06
1081,0.2164,2.280728e-06
1082,0.2166,2.356086e-06
1083,0.21679999,2.3860284e-06
1084,0.217,2.414168e-06
1085,0.2172,2.4396547e-06
1086,0.2174,2.4322765e-06
1087,0.21759999,2.9792577e-06
1088,0.21779999,3.0399142e-06
1089,0.218,3.5624419e-06
1090,0.2182,3.3048848e-06
1091,0.2184,2.7960618e-06
1092,0.21859999,2.7258889e-06
1093,0.2188,2.7593337e-06
1094,0.219,2.763724e-06
1095,0.2192,3.0057386e-06
1096,0.21939999,2.560731e-06
1097,0.21959999,2.85162e-06
1098,0.2198,2.9122093e-06
1099,0.22,2.743522e-06
1100,0.22019999,2.617455e-06
1101,0.22039999,2.6242658e-06
1102,0.2206,1.6777851e-06
1103,0.2208,5.7757557e-06
1104,0.221,3.27505e-06
1105,0.22119999,3.259085e-06
1106,0.2214,3.4016568e-06
1107,0.2216,3.5214016e-06
1108,0.2218,3.4619243e-06
1109,0.22199999,3.5514545e-06
1110,0.22219999,3.3017188e-06
1111,0.2224,3.4461984e-06
1112,0.2226,2.8556312e-06
1113,0.2228,2.9543876e-06
1114,0.22299999,2.8340437e-06
1115,0.2232,2.6425766e-06
1116,0.2234,2.7287529e-06
1117,0.2236,3.333144e-06
1118,0.22379999,5.840747e-06
1119,0.22399999,6.695127e-06
1120,0.2242,6.1907467e-06
1121,0.2244,4.618596e-06
1122,0.22459999,4.6615455e-06
1123,0.22479999,4.7261433e-06
1124,0.225,4.7485296e-06
1125,0.2252,4.904776e-06
1126,0.2254,4.9123782e-06
1127,0.22559999,4.510638e-06
1128,0.2258,3.3808e-06
1129,0.226,5.608983e-06
1130,0.2262,3.9845213e-06
1131,0.22639999,3.908467e-06
1132,0.22659999,5.7924867e-06
1133,0.2268,2.3621684e-05
1134,0.227,2.9854327e-05
1135,0.2272,2.922382e-05
1136,0.22739999,2.3487051e-05
1137,0.2276,3.1146963e-05
1138,0.2278,7.2686285e-06
1139,0.228,5.83892e-06
1140,0.22819999,6.5163954e-06
1141,0.22839999,5.3332615e-06
1142,0.2286,5.5611267e-06
1143,0.2288,5.184311e-06
1144,0.22899999,5.3254953e-06
1145,0.22919999,4.285764e-06
1146,0.2294,4.6116193e-06
1147,0.2296,6.626151e-06
1148,0.2298,0.00018606093
1149,0.22999999,0.00016831925
1150,0.2302,0.0001547568
1151,0.2304,0.00012018019
1152,0.2306,9.810815e-05
1153,0.23079999,6.414059e-05
1154,0.23099999,4.3297732e-05
1155,0.2312,1.9201418e-05
1156,0.2314,1.193128e-05
1157,0.2316,1.2975786e-05
1158,0.23179999,1.1992602e-05
1159,0.232,1.1104669e-05
1160,0.2322,5.710721e-06
1161,0.2324,1.6885986e-05
1162,0.23259999,1.0392427e-05
1163,0.23279999,0.00019141092
1164,0.233,0.00013397222
1165,0.2332,0.00011501606
1166,0.23339999,0.00010160751
1167,0.23359999,9.768843e-05
1168,0.2338,8.3691964e-05
1169,0.234,6.2944346e-05
1170,0.2342,3.9774422e-05
1171,0.23439999,1.7620201e-05
1172,0.2346,1.2339863e-05
1173,0.2348,4.0552463e-06
1174,0.235,2.8213449e-06
1175,0.23519999,2.1697e-06
1176,0.23539999,1.8893769e-06
1177,0.2356,1.7777005e-06
1178,0.2358,2.8106513e-06
1179,0.236,3.278894e-06
1180,0.23619999,3.8718317e-06
1181,0.2364,3.9016186e-06
1182,0.2366,3.0416015e-06
1183,0.2368,5.1405186e-06
1184,0.23699999,3.8082655e-06
1185,0.23719999,3.767949e-06
1186,0.2374,3.6349747e-06
1187,0.2376,3.7538748e-06
1188,0.23779999,3.5728972e-06
1189,0.23799999,3.6483416e-06
1190,0.2382,4.4834433e-06
1191,0.2384,3.2925088e-06
1192,0.2386,3.2457351e-06
1193,0.23879999,3.3133235e-06
1194,0.239,9.816332e-06
1195,0.2392,1.0574522e-05
1196,0.2394,9.807237e-06
1197,0.23959999,1.0115986e-05
1198,0.23979999,1.16684505e-05
1199,0.24,1.2074766e-05
1200,0.2402,1.2578847e-05
1201,0.24039999,1.1705297e-05
1202,0.24059999,1.1661236e-05
1203,0.2408,1.150295e-05
1204,0.241,1.1305745e-05
1205,0.2412,9.763096e-06
1206,0.24139999,1.8591263e-05
1207,0.24159999,1.6005415e-05
1208,0.2418,1.5317313e-05
1209,0.242,1.560678e-05
1210,0.24219999,0.000110008914
1211,0.24239999,0.00011805127
1212,0.2426,0.00011328107
1213,0.2428,0.00011495482
1214,0.243,0.000117318166
1215,0.24319999,0.00016693582
1216,0.2434,0.00011873759
1217,0.2436,0.00021804962
1218,0.2438,0.00022262364
1219,0.24399999,0.0001889405
1220,0.24419999,0.00018741803
1221,0.2444,0.0002126357
1222,0.2446,0.00023507241
1223,0.24479999,0.00023343287
1224,0.24499999,0.00029298512
1225,0.2452,0.00029827864
1226,0.2454,0.0005051176
1227,0.2456,0.00025097514
1228,0.24579999,0.00018349462
1229,0.24599999,0.00036327846
1230,0.2462,0.00059473887
1231,0.2464,0.00062664045
1232,0.24659999,0.00081002805
1233,0.24679999,0.0007787419
1234,0.247,0.00066493626
1235,0.2472,0.00063670694
1236,0.2474,0.0005505551
1237,0.24759999,0.00052463403
1238,0.2478,0.00054270646
1239,0.248,0.00058352726
1240,0.2482,0.00056184083
1241,0.24839999,0.000857814
1242,0.24859999,0.001000881
1243,0.2488,7.641698e-05
1244,0.249,1.3744585e-05
1245,0.24919999,1.4388112e-05
1246,0.24939999,1.2531123e-05
1247,0.2496,1.3440573e-05
1248,0.2498,1.3694748e-05
1249,0.25,1.3385129e-05
1250,0.2502,1.6493048e-05
1251,0.2504,1.4300738e-05
1252,0.25059998,1.4083028e-05
1253,0.25079998,2.6662901e-05
1254,0.251,8.826925e-06
1255,0.2512,2.4579007e-05
1256,0.2514,0.00034846607
1257,0.2516,0.00062197394
1258,0.2518,0.0011629047
1259,0.252,0.0007612111
1260,0.2522,0.00055203115
1261,0.25239998,0.0007441903
1262,0.25259998,0.00096793403
1263,0.2528,0.0002770345
1264,0.253,6.65054e-05
1265,0.2532,7.0298054e-05
1266,0.2534,7.64927e-05
1267,0.2536,9.483936e-05
1268,0.2538,7.496671e-05
1269,0.254,5.028824e-05
1270,0.25419998,6.8905334e-05
1271,0.25439999,9.786575e-05
1272,0.2546,5.7530357e-05
1273,0.2548,3.7671125e-05
1274,0.255,7.547057e-05
1275,0.2552,0.00020145407
1276,0.2554,0.00012743259
1277,0.2556,0.00018712113
1278,0.25579998,6.985844e-05
1279,0.25599998,2.2697011e-05
1280,0.2562,2.1154801e-05
1281,0.2564,1.3321557e-05
1282,0.2566,1.7174558e-05
1283,0.2568,9.860163e-06
1284,0.257,8.184904e-06
1285,0.2572,7.3285855e-06
1286,0.2574,7.3133024e-06
1287,0.25759998,7.376779e-06
1288,0.25779998,6.522632e-06
1289,0.258,5.68478e-06
1290,0.2582,5.507241e-06
1291,0.2584,6.685187e-06
1292,0.2586,4.966962e-06
1293,0.2588,4.978642e-06
1294,0.259,4.9933733e-06
1295,0.2592,4.4826866e-06
1296,0.25939998,4.3624896e-06
1297,0.25959998,4.7692474e-06
1298,0.2598,3.9683473e-06
1299,0.26,4.2522374e-06
1300,0.2602,3.6220088e-06
1301,0.2604,3.0370393e-06
1302,0.2606,3.8215558e-06
1303,0.2608,3.1741085e-06
1304,0.261,3.1889333e-06
1305,0.26119998,2.6527273e-06
1306,0.26139998,2.4661538e-06
1307,0.2616,2.7509732e-06
1308,0.2618,2.8216893e-06
1309,0.262,3.1004329e-06
1310,0.2622,3.1115287e-06
1311,0.2624,3.0606666e-06
1312,0.2626,2.6926803e-06
1313,0.2628,2.7045705e-06
1314,0.26299998,2.6960079e-06
1315,0.26319999,2.8074792e-06
1316,0.2634,2.6725334e-06
1317,0.2636,2.7562987e-06
1318,0.2638,2.3362397e-06
1319,0.264,2.3764883e-06
1320,0.2642,2.2419538e-06
1321,0.2644,2.7041938e-06
1322,0.26459998,2.3849295e-06
1323,0.26479998,2.3246826e-06
1324,0.265,2.3238315e-06
1325,0.2652,2.7010879e-06
1326,0.2654,2.733691e-06
1327,0.2656,2.911015e-06
1328,0.2658,2.6885157e-06
1329,0.266,2.7892893e-06
1330,0.2662,2.653251e-06
1331,0.26639998,2.667245e-06
1332,0.26659998,2.5742766e-06
1333,0.2668,2.508741e-06
1334,0.267,2.5274555e-06
1335,0.2672,2.4506498e-06
1336,0.2674,2.2313016e-06
1337,0.2676,2.2817985e-06
1338,0.2678,2.183529e-06
1339,0.268,2.310643e-06
1340,0.26819998,2.508868e-06
1341,0.26839998,2.5121983e-06
1342,0.2686,2.7756075e-06
1343,0.2688,2.8041156e-06
1344,0.269,2.8444765e-06
1345,0.2692,2.8653267e-06
1346,0.2694,2.7686415e-06
1347,0.2696,2.7225167e-06
1348,0.2698,2.2842285e-06
1349,0.26999998,2.412893e-06
1350,0.27019998,2.4344347e-06
1351,0.2704,2.4545793e-06
1352,0.2706,2.4760116e-06
1353,0.2708,2.5363609e-06
1354,0.271,2.4550097e-06
1355,0.2712,2.3080945e-06
1356,0.2714,2.3179018e-06
1357,0.2716,2.3457412e-06
1358,0.27179998,2.2229522e-06
1359,0.27199998,2.6489352e-06
1360,0.2722,3.8458797e-06
1361,0.2724,2.6177995e-06
1362,0.2726,2.647248e-06
1363,0.2728,2.6375687e-06
1364,0.273,2.6431235e-06
1365,0.2732,2.6519074e-06
1366,0.27339998,2.501235e-06
1367,0.27359998,2.9065905e-06
1368,0.2738,2.2038216e-06
1369,0.274,2.4823646e-06
1370,0.2742,2.4812118e-06
1371,0.2744,2.4807978e-06
1372,0.2746,2.3806324e-06
1373,0.2748,2.3192306e-06
1374,0.275,2.2008392e-06
1375,0.27519998,2.2026009e-06
1376,0.27539998,2.7263777e-06
1377,0.2756,3.002321e-06
1378,0.2758,3.0082679e-06
1379,0.276,1.1687478e-06
1380,0.2762,1.1574598e-05
1381,0.2764,2.820035e-06
1382,0.2766,2.8385016e-06
1383,0.2768,2.835117e-06
1384,0.27699998,2.7847202e-06
1385,0.27719998,2.7086073e-06
1386,0.2774,2.7088167e-06
1387,0.2776,2.5394636e-06
1388,0.2778,2.5902095e-06
1389,0.278,2.4402668e-06
1390,0.2782,2.6103853e-06
1391,0.2784,2.606087e-06
1392,0.2786,2.6063158e-06
1393,0.27879998,2.3919065e-06
1394,0.27899998,4.6071536e-06
1395,0.2792,3.6882157e-06
1396,0.2794,3.683414e-06
1397,0.2796,3.4343739e-06
1398,0.2798,3.7845114e-06
1399,0.28,3.157395e-06
1400,0.2802,3.7165153e-06
1401,0.28039998,3.441876e-06
1402,0.28059998,3.1993848e-06
1403,0.28079998,3.1850825e-06
1404,0.281,3.201552e-06
1405,0.2812,3.2123694e-06
1406,0.2814,3.2181738e-06
1407,0.2816,3.1509878e-06
1408,0.2818,3.2503317e-06
1409,0.282,3.135128e-06
1410,0.28219998,2.902945e-06
1411,0.28239998,3.8344097e-06
1412,0.2826,7.072138e-06
1413,0.2828,7.2625107e-06
1414,0.283,7.4059835e-06
1415,0.2832,6.531807e-06
1416,0.2834,6.6843963e-06
1417,0.2836,6.7644996e-06
1418,0.2838,6.8133095e-06
1419,0.28399998,7.0414226e-06
1420,0.28419998,5.6317526e-06
1421,0.2844,9.509538e-06
1422,0.2846,6.003196e-06
1423,0.2848,5.81564e-06
1424,0.285,5.917146e-06
1425,0.2852,6.153733e-06
1426,0.2854,6.37627e-06
1427,0.2856,6.683523e-06
1428,0.28579998,6.8985814e-06
1429,0.28599998,1.3521775e-05
1430,0.2862,7.5510055e-05
1431,0.2864,7.922444e-05
1432,0.2866,0.00013550807
1433,0.2868,0.00015368893
1434,0.287,0.00016948141
1435,0.2872,0.00015937103
1436,0.2874,0.00051678787
1437,0.28759998,0.00068396813
1438,0.28779998,0.00097480766
1439,0.288,0.002127292
1440,0.2882,0.0026043358
1441,0.2884,0.0021085918
1442,0.2886,0.0047177523
1443,0.2888,0.0068783876
1444,0.289,2.695721e-07
1445,0.28919998,1.8666803e-07
1446,0.28939998,2.3354941e-07
1447,0.28959998,2.9140358e-07
1448,0.2898,3.470729e-07
1449,0.29,4.2418785e-07
1450,0.2902,4.8503136e-07
1451,0.2904,4.7347126e-07
1452,0.2906,4.760611e-07
1453,0.2908,4.9731165e-07
1454,0.29099998,5.412773e-07
1455,0.29119998,5.5890956e-07
1456,0.2914,5.796031e-07
1457,0.2916,5.9555674e-07
1458,0.2918,6.096474e-07
1459,0.292,6.241673e-07
1460,0.2922,6.3912984e-07
1461,0.2924,6.454309e-07
1462,0.2926,6.992735e-07
1463,0.29279998,6.931162e-07
1464,0.29299998,7.9440775e-07
1465,0.2932,6.7291467e-07
1466,0.2934,7.0016375e-07
1467,0.2936,7.1365525e-07
1468,0.2938,7.260865e-07
1469,0.294,7.4182725e-07
1470,0.2942,7.582106e-07
1471,0.2944,7.735507e-07
1472,0.29459998,7.8663356e-07
1473,0.29479998,7.9916606e-07
1474,0.295,7.909349e-07
1475,0.2952,7.6958173e-07
1476,0.2954,8.220791e-07
1477,0.2956,8.337725e-07
1478,0.2958,8.846535e-07
1479,0.296,9.876934e-07
1480,0.2962,8.7245377e-07
1481,0.29639998,8.835456e-07
1482,0.29659998,8.919287e-07
1483,0.2968,8.8818797e-07
1484,0.297,1.0962063e-06
1485,0.2972,8.5184195e-07
1486,0.2974,8.018763e-07
1487,0.2976,8.8029657e-07
1488,0.2978,8.8987014e-07
1489,0.29799998,9.028894e-07
1490,0.29819998,9.274388e-07
1491,0.29839998,9.261908e-07
1492,0.2986,9.3450154e-07
1493,0.2988,1.0432916e-06
1494,0.299,1.0015045e-06
1495,0.2992,9.722952e-07
1496,0.2994,9.960656e-07
1497,0.2996,8.803378e-07
1498,0.29979998,1.0099035e-06
1499,0.29999998,1.0146144e-06
1500,0.3002,1.0170965e-06
1501,0.3004,1.0287432e-06
1502,0.3006,1.0410017e-06
1503,0.3008,1.0807552e-06
1504,0.301,1.0944057e-06
1505,0.3012,1.2337374e-06
1506,0.3014,1.0274657e-06
1507,0.30159998,1.0185398e-06
1508,0.30179998,1.0876653e-06
1509,0.302,1.0329843e-06
1510,0.3022,1.0494846e-06
1511,0.3024,1.0591907e-06
1512,0.3026,1.0648777e-06
1513,0.3028,1.0755883e-06
1514,0.303,1.0863756e-06
1515,0.3032,1.0977997e-06
1516,0.30339998,1.1049558e-06
1517,0.30359998,1.1116696e-06
1518,0.3038,1.1236478e-06
1519,0.304,1.1210062e-06
1520,0.3042,1.0572641e-06
1521,0.3044,1.1544112e-06
1522,0.3046,1.1929773e-06
1523,0.3048,1.3543275e-06
1524,0.305,1.2547098e-06
1525,0.30519998,1.2235924e-06
1526,0.30539998,1.1241924e-06
1527,0.3056,1.7276859e-06
1528,0.3058,1.1744976e-06
1529,0.306,1.1870803e-06
1530,0.3062,1.2509199e-06
1531,0.3064,1.031249e-06
1532,0.3066,1.2251537e-06
1533,0.30679998,1.2366588e-06
1534,0.30699998,1.2371153e-06
1535,0.30719998,1.2462582e-06
1536,0.3074,1.2433995e-06
1537,0.3076,1.2565647e-06
1538,0.3078,1.3358864e-06
1539,0.308,1.4330207e-06
1540,0.3082,1.3095233e-06
1541,0.3084,1.3547991e-06
1542,0.30859998,1.3512016e-06
1543,0.30879998,1.2402528e-06
1544,0.309,1.3761774e-06
1545,0.3092,1.389367e-06
1546,0.3094,1.403403e-06
1547,0.3096,1.422764e-06
1548,0.3098,1.3373102e-06
1549,0.31,1.8416746e-06
1550,0.3102,1.3159244e-06
1551,0.31039998,1.2981573e-06
1552,0.31059998,1.2878681e-06
1553,0.3108,1.1981742e-06
1554,0.311,1.6924753e-06
1555,0.3112,1.3058133e-06
1556,0.3114,1.3360889e-06
1557,0.3116,1.3465373e-06
1558,0.3118,1.3578544e-06
1559,0.312,1.3763256e-06
1560,0.31219998,1.4158014e-06
1561,0.31239998,1.4255509e-06
1562,0.3126,1.4376362e-06
1563,0.3128,1.4475639e-06
1564,0.313,1.4553958e-06
1565,0.3132,1.5617513e-06
1566,0.3134,1.2709609e-06
1567,0.3136,1.49314e-06
1568,0.31379998,1.50283e-06
1569,0.31399998,1.6110994e-06
1570,0.31419998,1.4239978e-06
1571,0.3144,2.1082667e-06
1572,0.3146,1.3824821e-06
1573,0.3148,1.3851903e-06
1574,0.315,1.3888967e-06
1575,0.3152,1.3933144e-06
1576,0.3154,1.395562e-06
1577,0.31559998,1.4336904e-06
1578,0.31579998,1.2433758e-06
1579,0.31599998,1.4288488e-06
1580,0.3162,1.4436306e-06
1581,0.3164,1.4521543e-06
1582,0.3166,1.4402436e-06
1583,0.3168,1.4485154e-06
1584,0.317,1.1398035e-06
1585,0.3172,2.4903507e-06
1586,0.31739998,1.5025477e-06
1587,0.31759998,1.508863e-06
1588,0.3178,1.4916554e-06
1589,0.318,1.52375e-06
1590,0.3182,1.365546e-06
1591,0.3184,1.5237719e-06
1592,0.3186,1.5230598e-06
1593,0.3188,1.6570069e-06
1594,0.319,1.4272092e-06
1595,0.31919998,1.3845286e-06
1596,0.31939998,1.3887086e-06
1597,0.3196,1.3728347e-06
1598,0.3198,1.3714608e-06
1599,0.32,1.4014304e-06
1600,0.3202,1.1896926e-06
1601,0.3204,2.10437e-06
1602,0.3206,1.3105929e-06
1603,0.3208,1.4214619e-06
1604,0.32099998,1.4514827e-06
1605,0.32119998,1.45808e-06
1606,0.3214,1.4439019e-06
1607,0.3216,1.4184137e-06
1608,0.3218,1.4173428e-06
1609,0.322,1.4169211e-06
1610,0.3222,1.4149969e-06
1611,0.3224,1.4156595e-06
1612,0.32259998,1.4158067e-06
1613,0.32279998,1.4320917e-06
1614,0.32299998,1.2679935e-06
1615,0.3232,1.3067912e-06
1616,0.3234,1.4952018e-06
1617,0.3236,1.6557765e-06
1618,0.3238,1.3277208e-06
1619,0.324,1.3513408e-06
1620,0.3242,1.3436304e-06
1621,0.32439998,1.3405433e-06
1622,0.32459998,1.3410702e-06
1623,0.32479998,1.3421807e-06
1624,0.325,1.3449214e-06
1625,0.3252,1.3937357e-06
1626,0.3254,1.194792e-06
1627,0.3256,1.3332468e-06
1628,0.3258,1.3358482e-06
1629,0.326,1.3265793e-06
1630,0.32619998,1.3242105e-06
1631,0.32639998,1.325364e-06
1632,0.3266,1.3244921e-06
1633,0.3268,1.439439e-06
1634,0.327,1.3451229e-06
1635,0.3272,1.3384943e-06
1636,0.3274,1.327541e-06
1637,0.3276,1.4038727e-06
1638,0.3278,1.2693353e-06
1639,0.32799998,1.6991205e-06
1640,0.32819998,1.3254576e-06
1641,0.3284,1.3273233e-06
1642,0.3286,1.3318729e-06
1643,0.3288,1.3364457e-06
1644,0.329,1.3551352e-06
1645,0.3292,1.3450459e-06
1646,0.3294,1.3327598e-06
1647,0.3296,1.3131313e-06
1648,0.32979998,1.3135923e-06
1649,0.32999998,1.3023262e-06
1650,0.3302,1.5053257e-06
1651,0.3304,1.2948473e-06
1652,0.3306,1.3507688e-06
1653,0.3308,1.3505575e-06
1654,0.331,1.3511038e-06
1655,0.3312,1.3467376e-06
1656,0.33139998,1.336725e-06
1657,0.33159998,1.3394992e-06
1658,0.33179998,1.6473184e-06
1659,0.332,1.6622315e-06
1660,0.3322,1.671638e-06
1661,0.3324,1.5546126e-06
1662,0.3326,1.8065925e-06
1663,0.3328,1.2489401e-06
1664,0.333,1.3688056e-06
1665,0.33319998,1.1450409e-06
1666,0.33339998,1.990945e-06
1667,0.33359998,1.3879196e-06
1668,0.3338,1.3996765e-06
1669,0.334,1.4054549e-06
1670,0.3342,1.4181257e-06
1671,0.3344,1.429608e-06
1672,0.3346,1.4367729e-06
1673,0.3348,1.4466351e-06
1674,0.33499998,1.458055e-06
1675,0.33519998,1.4327761e-06
1676,0.3354,1.4404524e-06
1677,0.3356,1.453784e-06
1678,0.3358,1.766105e-06
1679,0.336,1.8155739e-06
1680,0.3362,1.8410054e-06
1681,0.3364,1.8677675e-06
1682,0.3366,1.6600136e-06
1683,0.33679998,2.4764506e-06
1684,0.33699998,1.7274684e-06
1685,0.3372,2.6925288e-06
1686,0.3374,1.8442212e-06
1687,0.3376,1.9727481e-06
1688,0.3378,1.7074698e-06
1689,0.338,1.8883538e-06
1690,0.3382,1.9213514e-06
1691,0.3384,1.9847234e-06
1692,0.33859998,2.0663638e-06
1693,0.33879998,2.1321684e-06
1694,0.339,2.2350328e-06
1695,0.3392,2.3356781e-06
1696,0.3394,2.4699007e-06
1697,0.3396,2.5973857e-06
1698,0.3398,3.2458e-06
1699,0.34,3.0443962e-06
1700,0.34019998,5.7496572e-06
1701,0.34039998,4.95806e-06
1702,0.34059998,6.25463e-06
1703,0.3408,6.61919e-06
1704,0.341,7.2169205e-06
1705,0.3412,8.28824e-06
1706,0.3414,9.046904e-06
1707,0.3416,9.84442e-06
1708,0.3418,9.956488e-06
1709,0.34199998,8.101016e-06
1710,0.34219998,6.578499e-06
1711,0.34239998,6.7956717e-06
1712,0.3426,7.0589444e-06
1713,0.3428,7.265843e-06
1714,0.343,6.829671e-06
1715,0.3432,7.080688e-06
1716,0.3434,5.853087e-06
1717,0.3436,8.995018e-06
1718,0.34379998,9.69358e-06
1719,0.34399998,3.068328e-05
1720,0.3442,2.9339697e-05
1721,0.3444,3.1237887e-05
1722,0.3446,3.642477e-05
1723,0.3448,4.1476567e-05
1724,0.345,4.685567e-05
1725,0.3452,6.25406e-05
1726,0.3454,5.786582e-05
1727,0.34559998,7.537689e-05
1728,0.34579998,9.9567966e-05
1729,0.346,0.00018556067
1730,0.3462,0.00032274192
1731,0.3464,0.00033615826
1732,0.3466,0.00035973196
1733,0.3468,0.00018044797
1734,0.347,0.00024433527
1735,0.34719998,0.0003593891
1736,0.34739998,0.0003207386
1737,0.34759998,0.0002623055
1738,0.3478,0.00026524137
1739,0.348,0.00030613408
1740,0.3482,0.0007289178
1741,0.3484,0.0008557555
1742,0.3486,0.00079229334
1743,0.3488,0.0006846589
1744,0.34899998,0.00054598023
1745,0.34919998,0.0004081062
1746,0.34939998,0.0002816732
1747,0.3496,0.00022898754
