,right_borders,probs
228,0.0458,5.9080267e-05
229,0.046,5.8922607e-05
230,0.0462,5.8656016e-05
231,0.0464,5.8580325e-05
232,0.0466,5.849329e-05
233,0.0468,5.808527e-05
234,0.047,5.801684e-05
235,0.047199998,5.8045815e-05
236,0.047399998,5.7739093e-05
237,0.047599997,5.757235e-05
238,0.047799997,0.00034037975
239,0.048,0.0005692438
240,0.0482,0.0005583239
241,0.0484,0.0005463021
242,0.0486,0.00055247376
243,0.0488,0.00053501804
244,0.049,0.0005490434
245,0.0492,0.00053739233
246,0.049399998,0.0005223482
247,0.049599998,0.0005365458
248,0.049799997,0.0005313872
249,0.049999997,0.00051863195
250,0.0502,0.00052203104
251,0.0504,0.0005262481
252,0.0506,0.00051266496
253,0.0508,0.0005160538
254,0.051,0.0005169304
255,0.0512,0.0004950121
256,0.0514,0.00050734804
257,0.051599998,0.0005054151
258,0.051799998,0.00048311535
259,0.051999997,0.0004929616
260,0.052199997,9.46046e-05
261,0.0524,9.469021e-05
262,0.0526,9.423456e-05
263,0.0528,9.3855575e-05
264,0.053,9.392878e-05
265,0.0532,9.3146366e-05
266,0.0534,9.369665e-05
267,0.0536,9.277766e-05
268,0.053799998,9.227108e-05
269,0.053999998,9.264093e-05
270,0.054199997,9.2095564e-05
271,0.054399997,9.19794e-05
272,0.0546,9.122274e-05
273,0.0548,9.050853e-05
274,0.055,9.083141e-05
275,0.0552,9.029717e-05
276,0.0554,8.905258e-05
277,0.0556,8.919868e-05
278,0.0558,8.843873e-05
279,0.055999998,8.820738e-05
280,0.056199998,8.825626e-05
281,0.056399997,8.653632e-05
282,0.056599997,8.645024e-05
283,0.0568,8.6435735e-05
284,0.057,8.575826e-05
285,0.0572,8.523403e-05
286,0.0574,8.4535495e-05
287,0.0576,8.417775e-05
288,0.0578,8.393101e-05
289,0.058,8.3464336e-05
290,0.058199998,8.340916e-05
291,0.058399998,8.23725e-05
292,0.058599997,8.157113e-05
293,0.058799997,8.172698e-05
294,0.059,8.1694845e-05
295,0.0592,8.0227954e-05
296,0.0594,7.96352e-05
297,0.0596,8.0047364e-05
298,0.0598,7.900863e-05
299,0.06,7.8867546e-05
300,0.0602,7.860368e-05
301,0.060399998,7.7531084e-05
302,0.060599998,7.719046e-05
303,0.060799997,0.0005604752
304,0.060999997,0.0006263116
305,0.061199997,0.0006143517
306,0.0614,0.0005935007
307,0.0616,0.00059362437
308,0.0618,0.0005908495
309,0.062,0.00058425585
310,0.0622,0.000264428
311,0.0624,0.00012584172
312,0.0626,0.00012488045
313,0.0628,0.00012545478
314,0.063,0.00012444022
315,0.0632,0.00012257294
316,0.0634,0.00012172641
317,0.063599996,0.00012210329
318,0.0638,0.00012150667
319,0.063999996,0.00011985253
320,0.0642,0.000119609314
321,0.064399995,0.0001191388
322,0.0646,0.00011852886
323,0.0648,0.00011697119
324,0.065,0.00011681067
325,0.0652,0.0001166607
326,0.0654,0.00011503259
327,0.0656,0.0001142055
328,0.065799996,0.00011347534
329,0.066,0.00011240527
330,0.066199996,0.00011202306
331,0.0664,0.000111483685
332,0.066599995,0.00011090775
333,0.0668,0.00010874632
334,0.067,0.00010831544
335,0.0672,0.00010818665
336,0.0674,0.00010704214
337,0.0676,0.00010654599
338,0.0678,0.00010568323
339,0.067999996,0.00010400548
340,0.0682,0.00010366004
341,0.068399996,0.00010334654
342,0.0686,0.00010245622
343,0.068799995,0.00010235753
344,0.069,0.00010018085
345,0.0692,9.887472e-05
346,0.0694,9.854039e-05
347,0.0696,9.823072e-05
348,0.0698,9.7611526e-05
349,0.07,9.58615e-05
350,0.070199996,9.544812e-05
351,0.0704,9.5360774e-05
352,0.070599996,9.406073e-05
353,0.0708,9.35865e-05
