,Concentration,Survival_A,Survival_B,SAM,Stress_A,Stress_B,exp_name,path
7153,0.726919214488102,95.98119051906157,92.55906177163138,90.63243635556474,0.0318055214594607,0.05619924186295357,Food_1%,data/imrana_salt_2024.xlsx
7154,0.7275891072658804,95.98112478853106,92.55871706911854,90.62985780756496,0.03184081502135763,0.0562572179978802,Food_1%,data/imrana_salt_2024.xlsx
7155,0.7282596173836945,95.98105882833082,92.5583712631985,90.62727562548653,0.031876148428362866,0.05631525577836602,Food_1%,data/imrana_salt_2024.xlsx
7156,0.7289307454104534,95.9809926376584,92.5580243503444,90.62468980345044,0.031911521727089165,0.05637335527374945,Food_1%,data/imrana_salt_2024.xlsx
7157,0.7296024919155929,95.98092621570869,92.55767632701819,90.6221003355734,0.03194693496411641,0.056431516553457135,Food_1%,data/imrana_salt_2024.xlsx
7158,0.7302748574690714,95.98085956167395,92.55732718967067,90.61950721596686,0.031982388186004546,0.05648973968697413,Food_1%,data/imrana_salt_2024.xlsx
7159,0.7309478426413732,95.98079267474331,92.55697693474106,90.61691043871996,0.032017881439526635,0.05654802474392039,Food_1%,data/imrana_salt_2024.xlsx
7160,0.7316214480035076,95.9807255541033,92.55662555865733,90.61430999792097,0.0320534147713745,0.056606371793977955,Food_1%,data/imrana_salt_2024.xlsx
7161,0.7322956741270122,95.98065819893753,92.55627305783626,90.61170588764165,0.03208898822837448,0.056664780906897215,Food_1%,data/imrana_salt_2024.xlsx
7162,0.7329705215839495,95.98059060842658,92.555919428683,90.60909810193746,0.03212460185748142,0.05672325215253552,Food_1%,data/imrana_salt_2024.xlsx
7163,0.7336459909469094,95.98052278174856,92.55556466759131,90.60648663486785,0.0321602557055041,0.0567817856008324,Food_1%,data/imrana_salt_2024.xlsx
7164,0.7343220827890091,95.9804547180783,92.55520877094344,90.60387148046523,0.03219594981952677,0.05684038132181566,Food_1%,data/imrana_salt_2024.xlsx
7165,0.7349987976838961,95.98038641658808,92.55485173511013,90.60125263276248,0.03223168424653385,0.05689903938560054,Food_1%,data/imrana_salt_2024.xlsx
7166,0.7356761362057441,95.98031787644716,92.5544935564506,90.59863008577815,0.03226745903361225,0.05695775986237375,Food_1%,data/imrana_salt_2024.xlsx
7167,0.7363540989292571,95.9802490968218,92.55413423131243,90.59600383351358,0.03230327422798999,0.05701654282242309,Food_1%,data/imrana_salt_2024.xlsx
7168,0.7370326864296673,95.98018007687537,92.55377375603153,90.59337386996302,0.032339129876897375,0.05707538833612636,Food_1%,data/imrana_salt_2024.xlsx
7169,0.7377118992827402,95.9801108157686,92.55341212693214,90.5907401891173,0.032375026027518336,0.057134296473943816,Food_1%,data/imrana_salt_2024.xlsx
7170,0.7383917380647688,95.98004131265895,92.55304934032685,90.58810278494336,0.03241096272726719,0.05719326730641899,Food_1%,data/imrana_salt_2024.xlsx
7171,0.7390722033525783,95.97997156670112,92.55268539251655,90.58546165140584,0.03244694002349591,0.057252300904169544,Food_1%,data/imrana_salt_2024.xlsx
7172,0.7397532957235247,95.97990157704672,92.5523202797901,90.58281678244953,0.03248295796373137,0.0573113973379447,Food_1%,data/imrana_salt_2024.xlsx
7173,0.7404350157554982,95.9798313428445,92.55195399842484,90.58016817201643,0.032519016595444775,0.05737055667852758,Food_1%,data/imrana_salt_2024.xlsx
7174,0.7411173640269195,95.97976086324034,92.55158654468596,90.57751581403667,0.032555115966173116,0.05742977899684087,Food_1%,data/imrana_salt_2024.xlsx
7175,0.7418003411167431,95.9796901373769,92.5512179148271,90.57485970242215,0.032591256123606444,0.05748906436383455,Food_1%,data/imrana_salt_2024.xlsx
7176,0.7424839476044559,95.97961916439401,92.55084810508963,90.57219983107892,0.03262743711541871,0.057548412850607654,Food_1%,data/imrana_salt_2024.xlsx
7177,0.7431681840700815,95.97954794342834,92.55047711170317,90.56953619389644,0.03266365898941501,0.05760782452829633,Food_1%,data/imrana_salt_2024.xlsx
7178,0.7438530510941755,95.97947647361383,92.55010493088518,90.56686878476293,0.03269992179332031,0.05766729946816538,Food_1%,data/imrana_salt_2024.xlsx
