,Concentration,Survival_A,Survival_B,SAM,Stress_A,Stress_B,exp_name,path
0,0.01,97.02886094090209,95.70765537465977,94.33920550308036,0.03431337681771192,0.009012247441150586,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
1,0.010012620756513697,97.02883708308653,95.7076547596077,94.33867935037354,0.034324170085831364,0.00901729464605659,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
2,0.010025257441376898,97.0288132016945,95.70765414345793,94.33815296641905,0.03433496681276327,0.009022344691515275,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
3,0.010037910074692373,97.02878929670293,95.70765352620857,94.33762635110223,0.034345766999580876,0.009027397578324867,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
4,0.010050578676588285,97.0287653680885,95.70765290785756,94.33709950430608,0.03435657064740602,0.00903245330890959,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
5,0.010063263267218183,97.0287414158278,95.70765228840301,94.33657242590948,0.03436737775744297,0.00903751188444802,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
6,0.010075963866761068,97.02871743989743,95.70765166784295,94.33604511579323,0.03437818833085673,0.009042573306353035,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
7,0.010088680495421387,97.02869344027417,95.70765104617534,94.33551757384251,0.034389002368719786,0.009047637576875893,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
8,0.010101413173429113,97.0286694169344,95.70765042339828,94.33498979993425,0.0343998198722743,0.00905270469702745,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
9,0.010114161921039722,97.02864536985498,95.70764979950974,94.33446179395524,0.03441064084255833,0.00905777466882936,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
10,0.010126926758534282,97.0286212990121,95.70764917450775,94.3339335557795,0.034421465280871484,0.009062847493756446,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
11,0.010139707706219433,97.02859720438252,95.70764854839032,94.33340508529326,0.03443229318826098,0.00906792317342867,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
12,0.010152504784427464,97.02857308594271,95.7076479211555,94.33287638237616,0.03444312456590942,0.009073001709266275,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
13,0.010165318013516304,97.02854894366911,95.70764729280123,94.33234744690965,0.03445395941496034,0.00907808310326385,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
14,0.010178147413869599,97.02852477753818,95.70764666332553,94.33181827877372,0.034464797736585936,0.009083167356871757,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
15,0.010190993005896695,97.02850058752647,95.70764603272644,94.33128887785216,0.03447563953188076,0.009088254471599064,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
16,0.010203854810032722,97.02847637361013,95.70764540100191,94.33075924402019,0.03448648480211284,0.009093344449269831,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
17,0.010216732846738574,97.02845213576579,95.70764476814998,94.33022937716385,0.03449733354832776,0.009098437291422946,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
18,0.010229627136500998,97.0284278739696,95.70764413416856,94.32969927715925,0.03450818577177339,0.009103532999740574,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
19,0.010242537699832566,97.02840358819816,95.7076434990557,94.32916894389216,0.03451904147349953,0.009108631575706256,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
20,0.010255464557271768,97.02837927842755,95.70764286280937,94.32863837723836,0.03452990065475797,0.009113733021031788,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
21,0.010268407729382985,97.02835494463413,95.70764222542753,94.32810757708005,0.03454076331667,0.009118837337315628,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
22,0.010281367236756581,97.0283305867942,95.70764158690817,94.32757654329741,0.03455162946039503,0.009123944526383291,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
23,0.010294343100008882,97.02830620488402,95.70764094724925,94.32704527577211,0.03456249908706322,0.00912905458952241,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
24,0.010307335339782253,97.02828179887987,95.70764030644871,94.326513774385,0.03457337219781879,0.009134167528841655,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
25,0.010320343976745095,97.0282573687577,95.70763966450455,94.32598203901107,0.034584248793925396,0.00913928334565778,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
26,0.010333369031591912,97.02823291449394,95.70763902141475,94.32545006953536,0.03459512887643992,0.009144402041345626,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
27,0.0103464105250433,97.02820843606462,95.7076383771772,94.32491786583587,0.034606012446562716,0.009149523618097528,Temp_20,data/ayesha-cloth_Clothianidin_2024_agricultural_pre-contamination.xlsx
